,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
1,Algeria,1982,0.0640000411484942,0.8932036162580644,0.01530113813817673
2,Algeria,1983,0.054000030245094505,0.9754799889032256,0.00921137925861128
3,Algeria,1984,0.055999965293887205,0.936706303903226,-0.00397483141028804
4,Algeria,1985,0.0369999725488488,0.9442676811935484,0.00080723031955849
5,Algeria,1986,0.00400001002794625,0.9989659853225809,0.0057926693053704705
6,Algeria,1987,-0.0069999752621751595,1.026605165483871,0.0027667789061271296
7,Algeria,1988,-0.0100000549066218,1.099518579516129,0.007102381371507289
8,Algeria,1989,0.04400002160599931,1.069445774451613,-0.00273508839457268
9,Algeria,1990,0.00800000580172068,1.1339054257741936,0.00602738847190582
10,Algeria,1991,-0.012000005855168201,1.1235423022580646,-0.0009139319100667801
11,Algeria,1992,0.0180000230318846,1.1528167910967744,0.0026055528821544703
12,Algeria,1993,-0.0210000075787545,1.072781941935484,-0.00694254714013544
13,Algeria,1994,-0.00899996552472246,1.0869159817741936,0.00131751284079308
14,Algeria,1995,0.0379999478984085,1.1273213941290323,0.00371743658501406
15,Algeria,1996,0.040999984699482205,1.1157290397741937,-0.0010283096209484299
16,Algeria,1997,0.010999999393080799,1.0722951130967742,-0.0038928740876198404
17,Algeria,1998,0.0510000360904218,1.1100563666774192,0.00352153554739151
18,Algeria,1999,0.0320000155165327,1.1211630287419354,0.00100054937730416
19,Algeria,2000,0.0379999999969765,1.0798043207096777,-0.0036889111549340704
20,Algeria,2001,0.0300000000021079,1.1189266785437788,0.0036230969893127495
21,Algeria,2002,0.0560000000000744,1.1590219018491157,0.0035833646720729094
22,Algeria,2003,0.07200000000465119,1.212919626362283,0.004650276619206109
23,Algeria,2004,0.0429999999976991,1.2592000886944728,0.0038156248218186905
24,Algeria,2005,0.0589999999966911,1.318577520575892,0.00471548822260496
25,Algeria,2006,0.0170000000049772,1.3651921469629338,0.00353522077084118
26,Algeria,2007,0.0339999999955816,1.4387031480372972,0.00538466334119334
27,Algeria,2008,0.024000000000848898,1.5248049402199548,0.00598468087736647
28,Algeria,2009,0.0160000000037586,1.6158936310967742,0.00597379300618476
29,Algeria,2010,0.0360000000003535,1.5803816364801109,-0.00219766907507147
